G000561004000820,400
G065E61006001310,400
G351161003001020,400
G000561005000420,400
G006561007000420,400
G421361001000110,400
G004061002001820,400
G007061003000220,400
G006561008002410,400
G006561011000610,400
G000561003000720,400
G701161001000510,400
G065E61001000510,400
G351161002000210,400
G065E61006000220,400
G701161001001420,400
G008561001000910,400
G351161002000420,400
G065E61005000720,400
G351161002002220,400
G701161002001010,400
G181261003000410,400
G065W61003000310,400
G000561001000920,400
G065E61001000820,400
G006961001000610,400
G002061003001310,400
G003061004000220,400
G004061001000520,400
G007061005000820,400
G701161001002410,400
G221161001000820,400
G003061001000220,400
G065W61003001520,400
G065W61001000310,400
G002261001000510,400
G006561002000920,400
G003061001002220,400
G065E61002000710,400
G008561004000210,400
G065W61004000810,400
S002761001000120,400
S001561001000720,400
G351161002001410,400
G008561003000520,400
G007061005000910,400
G008561004000120,400
G030N61001001510,400
G002061003000320,400
G007061002000110,400
G004061001000710,400
G002061001000410,400
G006961002000620,400
G003061001001620,400
G065E61004000820,400
G221161002000110,400
G006561003000620,400
G006561014000110,400
G006961001001810,400
G701161002003620,400
G006961001000510,400
G003061001001910,400
G002061003000120,400
G006561002000520,400
S003261001000310,400
G006561006000220,400
G421361001000520,400
S003061001000720,400
S003261001000110,400
G004061002000610,400
G065W61001000420,400
S000161001000420,400
G065E61001001620,400
S000161001000520,400
G006561006001410,400
G006961001001120,400
G006561001000610,400
G002061002001120,400
G065W61003000610,400
G351161001000610,400
G701161002002610,400
G691161001001220,400
G221161002000810,400
G006561007000320,400
G003061006001610,400
S003261001000510,400
S002761001000820,400
G691161001000320,400
S003061001000120,400
G004061002001610,400
G008561002000720,400
G065E61002000910,400
G000561005000520,400
G006961001001310,400
G701161001002820,400
G008561001001320,400
G006961001000410,400
G065E61006001120,400
G006561013000610,400
G003061005000610,400
G006561002000910,400
S002161001000610,400
G065E61004001420,400
G701161002000920,400
G006961001001720,400
S000161001000120,400
G002061001000110,400
G181261003001210,400
G007061005001410,400
G002061001000820,400
G002061002001010,400
G004061002000220,400
S003261001000610,400
G008561004000110,400
G003061001001920,400
G006561013000120,400
G000561001001320,400
G008561002000420,400
G008561003000420,400
G351161003000620,400
G065W61002000620,400
S001561001000320,400
G004061002001920,400
G003061005000110,400
G000561003000320,400
S002761001000510,400
G065E61001000720,400
G065W61001001120,400
G007061006001210,400
G701161002001210,400
G003061006001410,400
G065E61006000820,400
G003061001001310,400
G002061001000610,400
G000561005001110,400
G030N61001000510,400
G181261003000110,400
G221161002001020,400
G030N61001002010,400
G003061003002310,400
G006561006000820,400
G221161001001720,400
S002761001000310,400
G007061001000910,400
G065W61003001320,400
S101561001000220,400
G000561006000220,400
G006561006000320,400
G008561001000710,400
G065E61002001010,400
G006561005000520,400
G008561001000410,400
G003061001000110,400
G006561002000620,400
G000561002000410,400
G351161003001010,400
G300161001002420,400
G030N61001001610,400
G000561006000520,400
G008561002000710,400
G008561004000320,400
G003061007000420,400
S001561001000510,400
G300161001002920,400
S003261001000720,400
G007061001000710,400
G002261001001120,400
G065E61002000110,400
G691161001000310,400
G007061001000110,400
G008561002000120,400
G006561011000810,400
G065E61001001020,400
G351161002001920,400
S003061001001110,400
G065E61001000910,400
G003061002000410,400
G065E61001001420,400
G004061002000320,400
G221161001000510,400
S002761001000710,400
G003061001001210,400
G351161001000520,400
G003061006000310,400
G006561004000510,400
G065E61003000120,400
S002161001000710,400
G006561003000420,400
G003061006001510,400
G000561001000410,400
G351161002001420,400
G351161002000320,400
G065E61005000220,400
G006561001000110,400
G221161001000620,400
G000561006000310,400
G351161002000620,400
G701161001003110,400
G004061002002110,400
G701161001002220,400
G004061001000210,400
G701161002001910,400
G007061007000120,400
G007061005001020,400
G221161001001620,400
S003261001000910,400
G221161001000320,400
G006561007001010,400
G007061006002210,400
G701161001001620,400
G007061006001610,400
G691161001001210,400
G003061001001120,400
G002061003001420,400
S002161001000920,400
G003061003002620,400
S002161001000410,400
G221161002001120,400
G008561001000920,400
G300161001001910,400
G065E61001001610,400
G351161003001510,400
G221161001001420,400
G000561003000220,400
G006561013000620,400
G000561003000520,400
G002261001001710,400
G004061002001620,400
G065E61002000610,400
G300161001000320,400
G000561001000320,400
G006961001000710,400
G300161001003410,400
G004061001000420,400
S003061001000710,400
G691161001000510,400
G006561013000720,400
G351161003001120,400
G004061002002010,400
G003061001002120,400
S002161001000720,400
G003061006000810,400
G300161001000720,400
G030N61001001310,400
G008561004000620,400
G065E61005001210,400
G003061006001310,400
G351161003001110,400
G221161002000420,400
G007061004000320,400
G004061001001510,400
G007061002001310,400
G000561001000310,400
G008561004000520,400
G351161003002010,400
S002861001000310,400
G006961001002020,400
G003061001000420,400
G007061004000410,400
G701161001000210,400
G181261003001110,400
G006561010000220,400
S002161001000310,400
G030N61001000110,400
G002261001001510,400
G007061004000520,400
G006961001000520,400
G006961001000720,400
G351161002001220,400
G002261001000710,400
S101561001000320,400
G065W61004000320,400
G221161001001320,400
G351161002000520,400
G006561009000210,400
G691161001001010,400
G300161001001020,400
G181261003000220,400
G221161002000610,400
G006961002000220,400
G221161001001410,400
G421361001000610,400
G065E61004000110,400
G300161001001720,400
G006561002000410,400
G006561008002120,400
G002261001001020,400
G065E61005001020,400
S002861001000120,400
S001561001000410,400
G300161001000410,400
G007061001000920,400
G006561009000220,400
G006561006000510,400
G065W61004000210,400
G065E61006001520,400
G006561004000320,400
G351161002001210,400
G002061001000220,400
G065E61004001310,400
G701161002003520,400
G351161001000720,400
G006961001001510,400
G004061002001310,400
G007061001000810,400
G006561007000220,400
G003061003001820,400
G006561011001220,400
G701161001001910,400
G002061002001110,400
G002061001000510,400
G065W61002000710,400
G065W61002000520,400
G701161001003020,400
S002861001000410,400
G003061006000920,400
G008561002001010,400
G006561011000310,400
G351161003000210,400
G006561009000420,400
G000561001000520,400
G003061003002210,400
G300161001000620,400
G006561006000520,400
G181261003001610,400
G000561001000710,400
G000561005001120,400
G030N61001002220,400
G003061001000610,400
G008561001000720,400
G351161003000910,400
G006961001001420,400
G221161002000120,400
G002061002000410,400
G003061004000110,400
S002161001000820,400
S002861001000110,400
G004061001000320,400
S003261001000920,400
G003061001000910,400
G002061001001010,400
G006561005000720,400
G065W61004000220,400
G003061005000320,400
G006561009001010,400
G007061004000420,400
G065E61001000810,400
G006561009000620,400
G000561005001320,400
G000561001000610,400
G004061002000620,400
G008561001001220,400
G701161002000110,400
G006561003000920,400
G002261001001820,400
G701161001001810,400
G003061006000410,400
G221161001001820,400
G004061001000920,400
G181261003000720,400
G008561003000810,400
G701161001000810,400
G000561005000810,400
G351161003000120,400
G351161003002020,400
G006561003000610,400
G000561001001710,400
G006561008000410,400
S003261001000810,400
G007061007000110,400
G000561001002210,400
G065W61002000120,400
G701161002001420,400
G006561001000710,400
G004061001000510,400
G006561003001020,400
G004061002001210,400
G065E61001001120,400
G006561009000610,400
G006961001001110,400
S002761001000220,400
G007061004000110,400
G701161002000520,400
G351161002002410,400
G004061002001220,400
G351161002002120,400
G007061001000220,400
G065W61001001520,400
G007061001000720,400
G008561002001120,400
G065E61002000420,400
G065E61005001120,400
G351161002000910,400
G065W61004000310,400
G030N61002001810,400
G065E61005000620,400
G000561004001320,400
G181261003000820,400
S003061001000510,400
S002161001000520,400
G030N61001001020,400
G008561003000210,400
G701161002002210,400
G002261001000720,400
G000561005000820,400
G065W61002000320,400
G065E61003000520,400
G000561001002120,400
G000561001001920,400
G007061006002320,400
S003261001000420,400
G300161001000420,400
G000561004000920,400
G006561008000220,400
G351161001000620,400
G701161001000720,400
G006961001001620,400
G006961001001610,400
G007061005001310,400
G006561003000520,400
G000561005000910,400
G003061002000610,400
G000561001001720,400
G701161001003120,400
G006961001002010,400
G351161003001410,400
G351161003000220,400
G000561004000610,400
G701161001001610,400
G006561005000710,400
G002261001001220,400
G008561002000320,400
G006561003000720,400
G000561005001620,400
G006561005000320,400
G000561003000810,400
G221161001001520,400
G006561010000210,400
G351161001000120,400
G006961001000820,400
G007061006002310,400
G065E61004000210,400
G003061006000220,400
G065W61004000820,400
G008561001000310,400
G002061001000910,400
G065E61002000210,400
S002861001000220,400
G351161002002520,400
G003061006001420,400
G691161001000220,400
G701161002001710,400
S001461001000320,400
G065E61006001220,400
G007061001000520,400
G007061002000410,400
G006561001000310,400
G221161001000410,400
G006561006000610,400
G300161001001510,400
G003061001000210,400
G008561003000820,400
G065E61004000120,400
G065E61005000310,400
G030N61001001110,400
G000561004000710,400
G351161003001210,400
G006561009001220,400
G007061006002120,400
G004061002000710,400
G002261001001010,400
G008561002001110,400
G000561002000520,400
G000561001000210,400
G003061006001210,400
G351161002000220,400
G701161002001810,400
G000561002000310,400
G300161001001120,400
G221161002000520,400
G221161002000920,400
G002261001000310,400
G006561006001210,400
G065W61002001220,400
G008561001000820,400
G000561005001310,400
G003061005000220,400
S002161001000420,400
G221161002000510,400
G002061002000110,400
G300161001002320,400
G221161001001710,400
G030N61001000910,400
G006561006000120,400
G351161002001020,400
G221161002001010,400
G003061006000720,400
G003061002000210,400
S002761001000210,400
G421361001000620,400
S001561001000710,400
S000161001000620,400
G006561004000110,400
G006561007000810,400
G000561004000120,400
G065W61001000220,400
G006561008002020,400
G691161001001110,400
G002261001001620,400
S000161001000110,400
S003261001000410,400
G006561005000920,400
G002261001000810,400
G300161001001410,400
G065E61005001110,400
G181261003000910,400
G000561001000810,400
G030N61001000810,400
G003061001001220,400
G007061006002010,400
G300161001000310,400
G701161001003010,400
G701161001001010,400
G065E61002000520,400
S002861001000810,400
G065E61003000310,400
G002261001000410,400
G000561001001310,400
G006561009000520,400
G701161002002320,400
G003061004000120,400
G701161001001510,400
G000561003000410,400
S002761001000410,400
G007061003000320,400
G006561013000910,400
G300161001002110,400
G006561002000210,400
G701161001001710,400
G701161001002020,400
G002261001001210,400
G000561001000110,400
G351161002001610,400
G181261003000310,400
G181261001000820,400
G300161001001320,400
G006561010000110,400
G065W61002001320,400
G006561005000310,400
G701161002002010,400
G006561007000920,400
S003261001000210,400
S000161001000320,400
G691161001000920,400
G065E61005000420,400
G000561002000620,400
G002261001001920,400
G701161001001120,400
G003061002000620,400
G065E61003000710,400
G006561003000320,400
G065E61001000110,400
G065E61002000320,400
G006561003000110,400
G181261003001010,400
G351161002001620,400
G701161001001210,400
G000561004000720,400
G065E61003000220,400
G007061002000510,400
G030N61001001220,400
G065W61002000720,400
G030N61001000610,400
G691161001001120,400
G008561003001010,400
G002261001002110,400
G000561003000620,400
G007061006001310,400
S003061001001020,400
G000561001001910,400
G701161002000310,400
G300161001001810,400
G030N61002000320,400
G008561001000810,400
G181261003001510,400
G065E61005001310,400
G006561009000510,400
G000561007000120,400
G007061002001210,400
G007061005001510,400
G351161001000410,400
G003061001000310,400
G006561003000910,400
S003061001001120,400
G006561006000810,400
G065E61006001320,400
G065E61002000310,400
S000161001000220,400
G000561003000820,400
G065W61002000310,400
G003061003001920,400
G351161003000920,400
G008561002000920,400
G006561002000510,400
G003061003002020,400
G065E61005000320,400
G065E61001001710,400
G006561009001610,400
G003061001002320,400
G181261001000810,400
G006561001000910,400
G221161001000210,400
G002061002000510,400
G221161001000520,400
G007061005000710,400
G006961001001710,400
G006561006001010,400
G065E61006000210,400
G006561009000720,400
G006561006000210,400
G065E61002000410,400
G006561004000710,400
G003061003002120,400
G181261003001320,400
G007061001001020,400
G006561013000210,400
G701161001002420,400
G300161001001210,400
G003061006000320,400
G030N61002001620,400
G000561005001210,400
G030N61001000220,400
G003061006000710,400
G300161001000920,400
G003061003002710,400
G003061006001110,400
G008561003000620,400
G006561013001220,400
G007061003000310,400
G300161001000910,400
G701161002002120,400
G007061002000610,400
G006561009000910,400
G007061003000210,400
G002261001002220,400
G065E61004001220,400
G065W61001000520,400
G002261001000620,400
G300161001003120,400
G003061003002720,400
S001461001000420,400
G000561005001010,400
G002061002000520,400
G002261001001420,400
G003061002000310,400
G181261003001520,400
S003061001000620,400
G003061006000620,400
S003261001001110,400
G300161001002910,400
G006961001001010,400
S003261001000820,400
G004061001001210,400
G000561005000410,400
G000561004000420,400
G000561001002020,400
G065W61003001220,400
G006561002000610,400
G002061003000220,400
S002761001000110,400
G003061003002510,400
G181261003000420,400
S002161001000510,400
G030N61001002020,400
G000561001001210,400
G065E61005000610,400
G000561001001810,400
G002261001002120,400
G181261001000320,400
G065E61004001010,400
G351161002002310,400
G000561005001520,400
G065W61003000910,400
G065E61002000920,400
S002861001000210,400
G000561003000310,400
G006561006000110,400
G006561005000120,400
G065E61006000610,400
G701161001002310,400
G003061005000420,400
G030N61001002510,400
G006561011000920,400
G181261003001620,400
G030N61001002320,400
G000561001001510,400
G701161001002520,400
G004061002000110,400
G006961002000510,400
G000561003000920,400
G003061001000410,400
G000561005001420,400
G701161001001410,400
G701161002000820,400
G007061006001220,400
S000161001000210,400
G065E61002000120,400
G030N61001001210,400
G701161002002510,400
G007061002000120,400
G006561005000220,400
G006561008000520,400
G004061001000610,400
G221161001000710,400
S002161001000810,400
G000561001000220,400
G701161001000920,400
G002061001000310,400
G000561003000120,400
G065W61001000410,400
G300161001002820,400
G065W61004000920,400
G006561008001320,400
G000561001001820,400
G006561012000110,400
G065E61001000710,400
G065W61003000120,400
G300161001002720,400
G004061002001120,400
G701161001003220,400
G002061003001120,400
G006561011000120,400
G030N61002001610,400
G000561001001010,400
G006561001000410,400
G004061002001910,400
G065E61006000520,400
G006561009001310,400
G002061003000920,400
G065E61001000320,400
G007061004000310,400
G701161002002720,400
S003261001001010,400
G006961001002110,400
G181261001000620,400
G065E61002000720,400
G004061002000910,400
G065E61006001420,400
G007061001000310,400
G300161001003020,400
G002061003000820,400
G701161001000820,400
G002261001000210,400
G065W61002000510,400
G008561002000610,400
S002761001000620,400
G006561006001110,400
G701161001001020,400
G065W61003000220,400
G004061002000510,400
S101561001000120,400
G000561005000320,400
G008561001001120,400
G004061001001220,400
G006561011000710,400
G007061001001120,400
G003061006000610,400
G002261001002210,400
G065W61001000610,400
G065E61005000910,400
G007061006001420,400
G007061002000820,400
G000561005000310,400
G065E61005000110,400
G003061003002010,400
G000561004000910,400
G004061001001410,400
G003061003001810,400
G006561011000910,400
S001461001000210,400
G006561008002210,400
G065E61004001020,400
G006561005000410,400
G002061003000910,400
G006561013001420,400
G351161002002210,400
G000561001002220,400
G691161001000110,400
G065W61001001020,400
G065W61003001420,400
G002061003001110,400
G065E61001000310,400
G000561002000810,400
G181261003001310,400
G065E61003000320,400
G006561006001420,400
G006561009000110,400
G221161002000310,400
S002161001000110,400
G002261001002420,400
G003061006001520,400
G065E61006000120,400
S000161001000810,400
G002061002000920,400
G300161001000810,400
G000561004001010,400
G000561005001410,400
G006561009000120,400
G701161002000320,400
G351161003000820,400
G701161001003210,400
G181261003001420,400
G003061001001810,400
G004061001001520,400
G002261001002010,400
G006561011000420,400
G006561007000720,400
G000561005000510,400
G691161001000420,400
S002161001000910,400
G065E61004000720,400
G006561002000320,400
G065E61005000410,400
G006561005000910,400
G003061003002220,400
G701161002001320,400
G002061001001020,400
G006561006001310,400
G006561003000410,400
G065W61002001520,400
G000561002000420,400
G701161002002620,400
G065E61003000720,400
G000561005000710,400
G007061005000720,400
G006561004000310,400
G065E61001001310,400
G006561007000610,400
G300161001000210,400
S003061001000420,400
G701161002000610,400
G065E61004001410,400
G351161001000320,400
G065W61002002020,400
G008561003000910,400
G008561001000420,400
G300161001003420,400
G006561012000220,400
G000561006000120,400
G065E61002000810,400
G004061002001410,400
G030N61001000120,400
G003061006001620,400
G002261001002410,400
G000561001000910,400
G004061002000310,400
G004061002001810,400
G006561013001410,400
G006961001000920,400
G300161001000220,400
G002061003000110,400
G000561006000620,400
G007061006001320,400
G002061003000620,400
G004061002001320,400
G065E61001000620,400
G065W61001001710,400
G065E61006000110,400
G065W61003000520,400
G007061003000420,400
G000561003000110,400
G030N61001001410,400
G006561008002310,400
G007061001000410,400
G065E61004000620,400
G008561004000610,400
G003061003002610,400
G701161002000620,400
G065E61006001410,400
G065W61003000320,400
G008561004000510,400
G006961001001210,400
G065E61002001020,400
G006561009001410,400
G003061002000420,400
G006561001000520,400
G002261001001910,400
G000561005001220,400
G065W61002000420,400
G003061001000710,400
G701161001002920,400
G000561002000120,400
G701161002001220,400
S003061001001220,400
G065E61005000210,400
G002261001000610,400
G065W61002001420,400
G006561013000510,400
G003061006001020,400
G030N61001000710,400
S001561001000610,400
G000561002000820,400
G065W61002000610,400
G006561008002220,400
G007061002001120,400
S001461001000310,400
G701161001001820,400
G003061006001010,400
G000561004001220,400
G004061002000520,400
G000561001002310,400
G701161001001520,400
G006561008000310,400
G004061001000910,400
G007061002000310,400
G002061001000320,400
G351161003001310,400
G006561007000510,400
G006561013001210,400
G221161001000720,400
G006561003000510,400
G065W61003000710,400
G065E61006000510,400
G701161002002820,400
G065E61006001110,400
G008561003000220,400
S002161001000320,400
G006561005000820,400
G006561009000920,400
G006561011000220,400
G006561001000920,400
G004061002000720,400
G300161001002710,400
G221161001000910,400
G007061002000420,400
G006561011000510,400
G002061001000520,400
G300161001003210,400
G065W61003001610,400
G065E61004000510,400
G701161001000910,400
G004061001001110,400
S003061001000210,400
G701161001000310,400
G007061004000220,400
G030N61001001820,400
G004061001000220,400
G701161001001720,400
G006561004000620,400
S002161001000220,400
G003061002000120,400
G181261001000710,400
G065W61002000110,400
G006961002000210,400
G007061005000510,400
G065E61001000610,400
S101561001000510,400
G065E61001000210,400
G006561007000710,400
G065E61003000620,400
G006561011000620,400
S101561001000310,400
G181261003000920,400
G691161001000720,400
G065E61001000410,400
G065E61003000420,400
G065W61002001310,400
G003061001001510,400
G008561001000320,400
G701161002000910,400
G691161001000520,400
G008561002000210,400
G351161003001220,400
G300161001001310,400
G003061007000310,400
G000561004001310,400
S003061001001210,400
G006561006000620,400
G008561003000110,400
S002761001000910,400
G300161001001610,400
G065W61003000820,400
G006561011000110,400
G000561003000210,400
G003061007000320,400
G351161003000110,400
G701161002002710,400
G004061001000110,400
G004061002002120,400
G421361001000710,400
G007061002000910,400
G008561001001410,400
G065E61004000920,400
G004061001000410,400
G004061001001420,400
G002061003000210,400
G000561001001520,400
G008561001000610,400
S003261001000120,400
G065W61004000410,400
S002161001000120,400
G065W61002000820,400
G030N61001001420,400
G003061003001910,400
G002261001001410,400
G221161001001110,400
G007061005000620,400
G006561008002320,400
G351161003000610,400
G030N61001000920,400
G000561002000510,400
G003061007000110,400
G300161001001710,400
G002061001000620,400
G351161003000710,400
G000561002000720,400
G003061003002520,400
G006561007000910,400
G007061005001420,400
G006561008001310,400
